Year,Make,Model,used_or_new,Price,ConsumerRating,ConsumerReviews,SellerType,SellerName,SellerRating,SellerReviews,StreetName,State,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,VIN,Stock,Mileage
2014,Subaru,Outback 2.5i Premium,Used,"$15,894 ",4.6,145,Dealer,North Imports,4.5,15,1705 Highway 13 East Burnsville,MN,55337,Great,4.6,4.6,4.4,4.5,4.6,4.6,All-wheel Drive,24,30,Gasoline,CVT,4 Cylinder Engine,4S4BRCFC5E3326752,SMD6752,48842
2016,MINI,Countryman Cooper S ALL4,Used,"$20,995 ",4.8,19,Dealer,Alfa Romeo of Minneapolis,4.8,757,1820 QUENTIN AVENUE SOUTH ST. LOUIS PARK,MN,55416,Good,4.8,4.9,4.8,4.5,5,4.8,All-wheel Drive,25,31,Gasoline,6-Speed Automatic,1.6L I4 16V GDI DOHC Turbo,WMWZC5C56GWU00703,P5644AA,64350
2021,Volkswagen,Atlas 3.6 V6 SEL Premium,Volkswagen Certified,"$48,975 ",4.8,42,Dealer,Luther Westside VW,4.7,5159,2370 Highway 100 S Minneapolis,MN,55416,Good,4.9,4.7,4.8,4.9,4.9,4.9,All-wheel Drive,16,22,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2TR2CA7MC536109,PQ30819,17578
1999,Ford,Mustang Base,Used,"$4,997 ",4.6,41,Dealer,North Imports,4.5,15,1705 Highway 13 East Burnsville,MN,55337,NA,4.3,4.4,4.6,4.7,4.8,4.8,Rear-wheel Drive,20,25,Gasoline,Automatic 4-Speed,V6 Cylinder Engine,1FAFP4445XF123008,3008,73657
2020,Jeep,Grand Cherokee Limited,Used,"$38,833 ",4.8,150,Dealer,Park Chrysler Jeep,4.7,871,1408 MN-13 Burnsville,MN,55337,Good,4.9,4.8,4.8,4.7,4.9,4.8,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG4LC151525,UT69094A,39905
2020,Jeep,Wrangler Unlimited Sahara,Used,"$42,878 ",4.8,77,Dealer,Park Chrysler Jeep,4.7,871,1408 MN-13 Burnsville,MN,55337,Great,4.8,4.8,4.8,4.5,4.9,4.8,Four-wheel Drive,17,23,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1C4HJXEN7LW232948,UT69137A,36905
2018,Honda,HR-V LX,Used,"$17,997 ",4.7,205,Dealer,Import Auto Sales,4.2,100,730 Florida Ave S Golden Valley,MN,55426,Great,4.7,4.5,4.7,4.6,4.8,4.8,All-wheel Drive,27,31,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H38JM704033,I0224033,42436
2022,Kia,K5 GT-Line,Used,"$34,000 ",4.6,5,Dealer,Morrie's 394 Hyundai,4.7,4290,6661 Wayzata Blvd St Louis Park,MN,55426,Good,4.6,4.6,4.6,4.6,4.8,4.8,Front-wheel Drive,27,37,Gasoline,8-Speed Automatic,1.6L I4 16V GDI DOHC Turbo,5XXG64J22NG121669,HN22118A,11763
2020,Volkswagen,Tiguan 2.0T SE,Used,"$29,999 ",4.7,59,Dealer,Jaguar Land Rover Minneapolis,4.7,1032,8905 Wayzata Blvd Minneapolis,MN,55426,Great,4.8,4.8,4.6,4.7,4.8,4.8,All-wheel Drive,20,27,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV2B7AX0LM062542,P8085A,25295
2019,Toyota,RAV4 XLE,Toyota Certified,"$34,895 ",4.6,444,Dealer,Rudy Luther Toyota,4.8,3416,8805 Wayzata Blvd Minneapolis,MN,55426,Good,4.6,4.6,4.4,4.4,4.7,4.6,All-wheel Drive,25,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,JTMP1RFV1KJ012416,221370A,31726
2019,Honda,CR-V EX-L,Used,"$29,998 ",4.8,540,Dealer,Walser Honda,4.7,587,14800 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,2HKRW2H87KH624069,8BF517L,36650
2019,Honda,CR-V EX,Used,"$29,599 ",4.8,540,Dealer,Walser Subaru,4.4,228,14900 Buck Hill Road Burnsville,MN,55306,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,2HKRW2H53KH614287,13AR666L,27902
2019,Honda,CR-V EX,Used,"$29,998 ",4.8,540,Dealer,Walser Honda,4.7,587,14800 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,5J6RW2H5XKL015991,8BF671L,23126
2018,BMW,X2 xDrive28i,Used,"$29,299 ",4.7,42,Dealer,Walser Honda,4.7,587,14800 Buck Hill Rd Burnsville,MN,55306,Good,4.6,4.7,4.7,4.5,4.9,4.5,All-wheel Drive,21,31,Gasoline,Automatic,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,WBXYJ5C37JEF70297,8BE394T,42917
2019,RAM,1500 Laramie,Used,"$42,900 ",4.7,474,Dealer,Luther Burnsville Hyundai,4.9,1582,14700 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.9,4.7,4.5,4.8,4.5,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT6KN677576,220993A,58140
2021,Chrysler,Pacifica Touring L,Used,"$41,898 ",4.4,16,Dealer,Walser Mazda,4.8,1250,14720 Buck Hill Rd Burnsville,MN,55306,Good,4.6,4.5,4.5,4.2,4.6,4.3,Front-wheel Drive,19,28,Gasoline,Automatic,Regular Unleaded V-6 3.6 L/220,2C4RC1BGXMR565186,14BX432P,23477
2016,Ford,Explorer Limited,Ford Certified,"$27,998 ",4.5,220,Dealer,Morrie's Minnetonka Ford,4.4,485,13400 Wayzata Blvd Hopkins,MN,55305,Great,4.7,4.5,4.6,4.3,4.7,4.4,Four-wheel Drive,16,23,Gasoline,6-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FM5K8FH3GGD13763,FN28537A,58640
2017,Jeep,Renegade Trailhawk,Used,"$28,497 ",4.7,407,Dealer,Luther Cadillac,4.7,1734,2325 Prior Ave N Roseville,MN,55113,NA,4.7,4.7,4.5,4.6,4.8,4.7,Four-wheel Drive,21,29,Gasoline,9-Speed Automatic,2.4L I4 16V MPFI SOHC,ZACCJBCB3HPF23196,P7430,27569
2019,Jeep,Cherokee Limited,Used,"$27,999 ",4.6,568,Dealer,Apple Ford Lincoln Apple Valley,4.7,1607,7200 150th St W Apple Valley,MN,55124,Great,4.8,4.7,4.5,4.5,4.7,4.6,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMDX9KD259365,85801B,42474
2016,Nissan,Maxima 3.5 SL,Nissan Certified,"$27,995 ",4.7,114,Dealer,Luther Nissan Kia,4.8,4141,1470 50th St E Inver Grove Heights,MN,55077,Fair,4.8,4.6,4.7,4.4,4.8,4.7,Front-wheel Drive,22,30,Gasoline,Automatic CVT,3.5L V6 24V MPFI DOHC,1N4AA6AP7GC903499,24983A,17204
2019,Ford,Escape Titanium,Ford Certified,"$29,999 ",4.7,264,Dealer,Apple Ford Lincoln Apple Valley,4.7,1607,7200 150th St W Apple Valley,MN,55124,Good,4.8,4.7,4.7,4.6,4.7,4.7,Four-wheel Drive,21,27,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1FMCU9J98KUB61139,A5337A,37122
2018,Ford,Escape SE,Used,"$19,999 ",4.7,578,Dealer,Apple Ford Lincoln Apple Valley,4.7,1607,7200 150th St W Apple Valley,MN,55124,Great,4.8,4.7,4.7,4.6,4.8,4.8,Four-wheel Drive,22,28,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,1FMCU9GD1JUA92109,R84500B,58229
2019,BMW,X7 xDrive40i,Used,"$72,980 ",4.1,22,Dealer,BMW of Minnetonka,4.8,1614,15802 Wayzata Blvd Minnetonka,MN,55391,Fair,4.5,4.6,4,3.4,4.5,3.5,All-wheel Drive,20,25,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCW2C55KL086503,B9727A,27497
2019,BMW,X3 xDrive30i,BMW Certified,"$38,380 ",4.7,100,Dealer,BMW of Minnetonka,4.8,1614,15802 Wayzata Blvd Minnetonka,MN,55391,Good,4.7,4.7,4.8,4.3,4.8,4.6,All-wheel Drive,22,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTR9C55KLE13470,B9773C,40906
2020,Jeep,Cherokee Limited,Jeep Certified,"$30,320 ",4.8,152,Dealer,Jeff Belzer Roseville CDJR,4.7,2243,2805 Long Lake Road Roseville,MN,55113,Great,4.8,4.8,4.8,4.8,4.8,4.8,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMDX2LD562439,RD252019A,31053
2014,BMW,X3 xDrive35i,Used,"$19,500 ",4.7,69,Dealer,Long's Auto Place,4.4,16,1566 Rice St Saint Paul,MN,55117,Fair,4.7,4.6,4.8,4.4,4.7,4.7,All-wheel Drive,19,0,Gasoline,8 speed steptronic automatic,Straight 6 Cylinder Engine,5UXWX7C52E0E80380,12105,96081
2018,Mercedes-Benz,GLA 250 Base 4MATIC,Used,"$30,380 ",4.5,63,Dealer,BMW of Minnetonka,4.8,1614,15802 Wayzata Blvd Minnetonka,MN,55391,Fair,4.5,4.5,4.4,4.4,4.8,4.4,All-wheel Drive,23,31,E85 Flex Fuel,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo Flexible Fuel,WDCTG4GB0JJ441303,SB57913A,46001
2017,Lexus,LX 570 Base,Used,"$62,999 ",4.5,19,Dealer,Lexus of Wayzata,4.8,1862,16100 Wayzata Blvd Wayzata,MN,55391,Good,4.6,4.7,4.3,4.3,4.5,4.8,Four-wheel Drive,13,18,Gasoline,8-Speed Automatic,5.7L V8 32V MPFI DOHC,JTJHY7AX7H4221046,PBG429,82964
2020,Chevrolet,Equinox 2LT,Used,"$26,660 ",4.7,277,Dealer,Chevrolet of Wayzata,4.6,825,16200 Wayzata Blvd. Wayzata,MN,55391,Great,4.8,4.7,4.7,4.6,4.8,4.7,All-wheel Drive,25,30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXTEV4LS720783,15594M,23556
2021,RAM,1500 Laramie,Used,"$51,999 ",4.8,92,Dealer,Fury Motors Saint Paul,4.5,392,1000 Concord St S South St Paul,MN,55075,Great,4.9,4.9,4.8,4.6,4.9,4.8,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT7MN678786,D0786A,20096
2020,Honda,CR-V EX,Honda Certified,"$31,495 ",4.8,269,Dealer,Luther Brookdale Honda,4.6,6139,6800 Brooklyn Blvd Minneapolis,MN,55429,Good,4.9,4.8,4.8,4.8,4.9,4.9,All-wheel Drive,27,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H52LA002052,RR4013A,16810
2019,Honda,HR-V EX-L,Honda Certified,"$27,995 ",4.6,165,Dealer,Luther Brookdale Honda,4.6,6139,6800 Brooklyn Blvd Minneapolis,MN,55429,Good,4.6,4.6,4.4,4.6,4.8,4.7,All-wheel Drive,26,31,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H74KM713476,230002A,20177
2020,Honda,CR-V EX,Honda Certified,"$31,495 ",4.8,269,Dealer,Luther Brookdale Honda,4.6,6139,6800 Brooklyn Blvd Minneapolis,MN,55429,Good,4.9,4.8,4.8,4.8,4.9,4.9,All-wheel Drive,27,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H53LL001562,221183A,19218
2017,Chevrolet,Suburban Premier,Chevrolet Certified,"$48,995 ",4.5,75,Dealer,Luther Brookdale Chevrolet,4.7,1281,6701 Brooklyn Blvd BROOKLYN CENTER,MN,55429,Good,4.8,4.7,4.5,4.1,4.7,4.4,Four-wheel Drive,15,22,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKJKC7HR387662,P15100,61901
2021,Honda,Pilot Special Edition,Honda Certified,"$42,495 ",4.8,63,Dealer,Luther Brookdale Honda,4.6,6139,6800 Brooklyn Blvd Minneapolis,MN,55429,Good,4.9,4.7,4.8,4.7,4.7,4.8,All-wheel Drive,19,26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H23MB025394,RP30642,26942
2014,Honda,CR-V EX-L,Used,"$23,000 ",4.5,327,Dealer,Luther Brookdale Volkswagen,4.7,3166,6801 Brooklyn Blvd Minneapolis,MN,55429,Good,4.5,4.5,4.5,4.5,4.6,4.7,All-wheel Drive,22,30,Gasoline,5-Speed Automatic,2.4L I4 16V MPFI DOHC,5J6RM4H72EL104137,PB6401,37512
2019,Mazda,CX-5 Touring,Used,"$26,999 ",4.8,230,Dealer,Luther Brookdale Mazda,4.7,2517,4435 68th Ave N suite A Brooklyn Center,MN,55429,Great,4.8,4.8,4.8,4.8,4.9,4.8,All-wheel Drive,24,30,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KFBCM4K0680822,P11514,47763
2020,Volkswagen,Tiguan 2.0T SE,Volkswagen Certified,"$30,485 ",4.7,59,Dealer,Luther Brookdale Volkswagen,4.7,3166,6801 Brooklyn Blvd Minneapolis,MN,55429,Good,4.8,4.8,4.6,4.7,4.8,4.8,All-wheel Drive,20,27,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV2B7AX9LM025473,22610A,30911
2019,Volvo,XC60 T6 Momentum,Used,"$41,199 ",4.9,82,Dealer,Morrie's Brooklyn Park Subaru,4.7,848,7885 Brooklyn Blvd Minneapolis,MN,55445,Good,5,4.9,4.9,4.8,4.9,4.9,All-wheel Drive,19,27,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A22RK4K1347016,6U14483,26656
2021,Toyota,Highlander XLE,Toyota Certified,"$48,477 ",4.9,93,Dealer,Maplewood Toyota,4.9,3961,2873 Maplewood Dr Maplewood,MN,55109,Good,4.9,4.8,4.8,4.8,4.8,4.9,All-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDGZRBH0MS132254,P21778,10121
2016,Toyota,Sienna LE,Used,"$25,977 ",4.8,68,Dealer,Maplewood Toyota,4.9,3961,2873 Maplewood Dr Maplewood,MN,55109,Good,4.8,4.7,4.7,4.6,4.7,4.9,Front-wheel Drive,18,25,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,5TDKK3DC1GS713263,N11732A,84268
2020,Ford,F-150 King Ranch,Used,"$59,990 ",4.8,219,Dealer,Porsche St. Paul,4.9,146,2490 W Maplewood Dr Maplewood,MN,55109,Good,4.9,4.8,4.8,4.7,4.8,4.8,Four-wheel Drive,15,21,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTEW1E47LFB79516,F2929BB,18736
2019,Honda,Civic LX,Used,"$23,995 ",4.9,275,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.8,4.8,4.9,4.8,4.9,4.9,Front-wheel Drive,30,38,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F62KH562314,252717A,11253
2013,Honda,Odyssey EX-L,Used,"$22,999 ",4.6,74,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Fair,4.8,4.6,4.5,4.4,4.6,4.7,Front-wheel Drive,18,27,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H62DB065542,P291962,62458
2019,Honda,CR-V EX,Honda Certified,"$29,999 ",4.8,540,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H51KL021744,252928A,39170
2019,Kia,Sportage LX,Used,"$21,596 ",4.7,142,Dealer,Jeff Belzer's Lakeville,4.8,6596,21111 Cedar Ave Lakeville,MN,55044,Good,4.7,4.7,4.6,4.7,4.8,4.8,All-wheel Drive,21,25,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,KNDPMCAC5K7574021,C232524I,86575
2020,Subaru,Outback Limited,Used,"$29,995 ",4.7,215,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Great,4.9,4.7,4.6,4.7,4.8,4.7,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S4BTANC0L3106830,252850A,43913
2019,GMC,Acadia Denali,Used,"$40,480 ",4.8,131,Dealer,AutoNation Ford White Bear Lake,4.4,1312,1493 Co Rd E East White Bear Lake,MN,55110,Good,4.8,4.7,4.8,4.7,4.8,4.9,All-wheel Drive,17,25,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,1GKKNXLS2KZ130784,KZ130784,24238
2019,Toyota,Camry SE,Used,"$28,995 ",4.8,309,Dealer,Luther Subaru of White Bear,4.7,5758,3505 Highway 61 Vadnais Heights,MN,55110,Good,4.8,4.7,4.7,4.6,4.9,4.8,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1B11HK8KU274121,W21503,20600
2015,Nissan,Rogue Select S,Used,"$11,388 ",4.6,93,Dealer,Northtown Auto Sales,4.9,2,8325 University Ave NE Minneapolis,MN,55432,Great,4.7,4.5,4.5,4.6,4.6,4.7,All-wheel Drive,27,27,Gasoline,CVT,2.5L I4,JN8AS5MV1FW762491,FW762491STK,53842
2014,Jeep,Grand Cherokee Limited,Used,"$21,495 ",4.5,433,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Great,4.7,4.6,4.5,4.3,4.8,4.3,Four-wheel Drive,17,24,E85 Flex Fuel,8-Speed Automatic,3.6L V6 24V MPFI DOHC Flexible Fuel,1C4RJFBG2EC526766,P291824A,64091
2019,Jeep,Cherokee Limited,Used,"$32,988 ",4.6,568,Dealer,Barnett Chrysler Jeep Kia,4.1,206,3610 North Highway 61 White Bear Lake,MN,55110,Good,4.8,4.7,4.5,4.5,4.7,4.6,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMDX5KD451091,620643,13258
2015,Chevrolet,Equinox 1LT,Used,"$12,995 ",4.6,296,Dealer,Bob's Auto Ranch,3,47,6020 Hodgson Rd Lino Lakes,MN,55014,Great,4.7,4.6,4.4,4.5,4.7,4.6,All-wheel Drive,20,29,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,2GNFLFEK5F6105235,BA105235,64212
2016,Kia,Sorento EX,Used,"$19,599 ",4.7,267,Dealer,Walser Polar Chevrolet,4.7,1070,1801 County Rd F East White Bear Lake,MN,55110,Good,4.7,4.7,4.7,4.6,4.7,4.7,All-wheel Drive,17,23,Gasoline,Automatic,Regular Unleaded V-6 3.3 L/204,5XYPHDA58GG016539,5AJ984T,96032
2021,Chevrolet,Silverado 1500 LT Trail Boss,Used,"$51,998 ",4.5,75,Dealer,Walser Polar Chevrolet,4.7,1070,1801 County Rd F East White Bear Lake,MN,55110,Fair,4.7,4.6,4.5,4.3,4.6,4.2,Four-wheel Drive,16,21,Gasoline,Automatic,Gas V8 5.3L/325,1GCPYFED3MZ292914,22AJ534T,16952
2019,Chevrolet,Blazer 3LT BOSE,Used,"$37,299 ",4.5,115,Dealer,Walser Polar Chevrolet,4.7,1070,1801 County Rd F East White Bear Lake,MN,55110,Good,4.7,4.6,4.5,4.1,4.6,4.4,All-wheel Drive,18,25,Gasoline,Automatic,Gas V6 3.6L/,3GNKBHRS3KS655519,12AQ091T,47847
2018,Nissan,Rogue SV,Used,"$26,199 ",4.7,416,Dealer,Walser Nissan Coon Rapids,4.8,450,3300 129th Ave NW Coon Rapids,MN,55448,Good,4.7,4.7,4.5,4.6,4.8,4.7,All-wheel Drive,25,32,Gasoline,Variable,Regular Unleaded I-4 2.5 L/152,5N1AT2MV7JC754473,14BX230P,46416
2021,Nissan,Rogue Platinum,Used,"$41,585 ",4.7,95,Dealer,Carlson Toyota,4.6,566,12880 Riverdale Dr NW Coon Rapids,MN,55448,Fair,4.9,4.8,4.6,4.5,4.9,4.6,All-wheel Drive,25,32,Gasoline,Automatic CVT,2.5L I4 16V GDI DOHC,JN8AT3DD5MW308878,40664A,25354
2019,Jeep,Cherokee Limited,Used,"$29,998 ",4.6,568,Dealer,Fury Motors Stillwater,4.8,383,12969 60th St N Stillwater,MN,55082,Great,4.8,4.7,4.5,4.5,4.7,4.6,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMDX6KD112050,Z72595,10553
2017,RAM,1500 Sport,Used,"$38,699 ",4.7,495,Dealer,Bedrock Motors,4.2,83,13830 Northdale Blvd Rogers,MN,55374,Fair,4.8,4.7,4.8,4.6,4.8,4.7,Rear-wheel Drive,15,22,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,3C6JR6CT2HG591952,11161,42954
2020,Chevrolet,Silverado 1500 RST,Used,"$43,797 ",4.6,137,Dealer,Morrie's Forest Lake Chevrolet,4.7,1221,533 19th Street Southwest Forest Lake,MN,55025,Great,4.7,4.6,4.6,4.5,4.8,4.5,Four-wheel Drive,16,22,Gasoline,8-Speed Automatic,8 Cylinder Engine,1GCUYEED7LZ353306,LP7279R,37736
2020,GMC,Sierra 1500 Elevation,Used,"$46,497 ",4.8,66,Dealer,Morrie's Forest Lake Chevrolet,4.7,1221,533 19th Street Southwest Forest Lake,MN,55025,Great,4.9,4.8,4.8,4.7,4.9,4.7,Four-wheel Drive,16,22,Gasoline,10-Speed Automatic,8 Cylinder Engine,1GTU9CED6LZ273576,CPS7419,36766
2020,Chevrolet,Silverado 1500 RST,Used,"$45,977 ",4.6,137,Dealer,Ryan Auto Mall GM,4.9,5601,911 E. Hwy 55 Box 513 Buffalo,MN,55313,Great,4.7,4.6,4.6,4.5,4.8,4.5,Four-wheel Drive,20,23,Gasoline,8-Speed Automatic,5.3L V8 16V GDI OHV,1GCUYEED5LZ221435,4962ZP,32681
2019,Ford,Edge SEL,Used,"$31,155 ",4.7,193,Dealer,Morrie's Buffalo Ford,4.6,466,702 East Hwy 55 Buffalo,MN,55313,Good,4.8,4.7,4.7,4.6,4.8,4.7,All-wheel Drive,21,28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK4J92KBB31408,9P31427,25778
2018,Jeep,Grand Cherokee Laredo,Used,"$29,990 ",4.8,395,Dealer,West Metro Buick GMC,4.9,1621,1001 Highway 25 S Monticello,MN,55362,Great,4.9,4.8,4.8,4.6,4.9,4.7,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFAG6JC310656,G22-386A,48500
2020,GMC,Sierra 1500 Denali,Used,"$57,923 ",4.8,66,Dealer,West Metro Buick GMC,4.9,1621,1001 Highway 25 S Monticello,MN,55362,Good,4.9,4.8,4.8,4.7,4.9,4.7,Four-wheel Drive,16,22,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GTU9FEL9LZ223747,G22-353B,38360
2019,Ford,F-150 XLT,Used,"$44,999 ",4.8,425,Dealer,Owatonna Motor Company,4.6,84,1001 Hoffman Dr NW Owatonna,MN,55060,Good,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP0KFC46496,P22414,23877
2021,Honda,Odyssey EX-L,Used,"$43,001 ",4.9,20,Dealer,Luther Mankato Honda,4.8,839,308 Raintree Rd Mankato,MN,56001,Good,5,5,4.9,4.8,4.8,5,Front-wheel Drive,19,28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H79MB027644,PL1183,18927
2020,Subaru,Outback Touring XT,Used,"$36,777 ",4.7,215,Dealer,St. Cloud Subaru,4.8,97,141 Park Ave South St. Cloud,MN,56301,Great,4.9,4.7,4.6,4.7,4.8,4.7,All-wheel Drive,23,30,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4BTGPD4L3114910,220431A,37586
2017,Chevrolet,Cruze LT,Used,"$16,999 ",4.8,413,Dealer,Sell's Auto Center,3.8,8,3018 Division St. St. Cloud,MN,56301,Fair,4.8,4.7,4.7,4.7,4.8,4.8,Front-wheel Drive,30,40,Gasoline,6-Speed Automatic,1.4L I4 16V GDI DOHC Turbo,3G1BE6SM1HS573029,233MA22,75164
2015,Chevrolet,Equinox 1LT,Used,"$18,995 ",4.6,296,Dealer,S & S Motors,4.6,17,133 Zieske Rd. Courtland,MN,56021,Good,4.7,4.6,4.4,4.5,4.7,4.6,All-wheel Drive,20,29,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,2GNFLFEK6F6123419,19428,60235
2019,Jeep,Renegade Sport,Used,"$22,998 ",4.5,66,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Great,4.5,4.5,4.4,4.3,4.5,4.6,Four-wheel Drive,21,29,Gasoline,9-Speed Automatic,2.4L I4 16V MPFI SOHC,ZACNJBAB3KPK28597,HB223505,42861
2018,Ford,Explorer XLT,Used,"$33,599 ",4.8,265,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Great,4.9,4.8,4.8,4.7,4.9,4.8,Four-wheel Drive,16,22,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,1FM5K8D89JGC71755,PA12159,39532
2020,Subaru,Forester Premium,Subaru Certified,"$30,422 ",4.8,222,Dealer,Subaru of Rochester,4.4,119,4840 Maine Ave SE Rochester,MN,55904,Good,4.9,4.8,4.8,4.8,4.8,4.9,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAJC2LH476033,T7072A,34240
2021,Jeep,Grand Cherokee L Limited,Used,"$51,720 ",4.5,10,Dealer,Paynesville Chevrolet Buick,4.3,24,28601 MN-55 Paynesville,MN,56362,Great,4.5,4.7,4.3,4.7,4.7,4.2,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJKBG7M8112652,17508,19265
2017,Ford,Explorer Limited,Used,"$30,388 ",4.7,364,Dealer,Weelborg Ford,4.6,112,1307 East Bridge Street Redwood Falls,MN,56283,Good,4.8,4.7,4.6,4.5,4.8,4.7,Four-wheel Drive,18,25,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,1FM5K8F85HGC37481,1897C,65042
2021,GMC,Yukon Denali,Used,"$83,950 ",4,24,Dealer,Diamond Buick GMC of Alexandria,4.6,51,5803 State Hwy 29 South Alexandria,MN,56308,Good,4.3,4.5,4.2,3.4,4.7,3.5,Four-wheel Drive,14,19,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GKS2DKL4MR439449,439449W,12258
