Year,Make,Model,Used_or_New,Price,ConsumerRating,ConsumerReviews,SellerType,SellerName,SellerRating,SellerReviews,StreetName,State,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,VIN,Stock,Mileage
2019,Honda,CR-V EX,Honda Certified,30495,4.8,540,Dealer,Luther Brookdale Honda,4.6,6191,6800 Brooklyn Blvd Minneapolis,MN,55429,Great,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H54KE041905,230012A,25647
2020,Honda,Accord Touring 2.0T,Used,38995,4.8,151,Dealer,Luther Brookdale Honda,4.6,6191,6800 Brooklyn Blvd Minneapolis,MN,55429,Good,4.8,4.8,4.8,4.8,4.9,4.9,Front-wheel Drive,22,32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F99LA010526,P30957,11147
2020,Ford,F-150 XLT,Used,49855,4.8,219,Dealer,New Brighton Ford,4.4,200,1100 Silver Lake Rd NW Saint Paul,MN,55112,Good,4.9,4.8,4.8,4.7,4.8,4.8,Four-wheel Drive,18,23,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP7LFB31315,P11148,24089
2020,Lexus,NX 300 Base,Used,39999,4.8,38,Dealer,Lexus of Maplewood,4.7,1003,3000 US-61 Maplewood,MN,55109,Good,4.8,4.8,4.8,4.7,4.8,4.9,All-wheel Drive,22,28,Gasoline,6-Speed Automatic,2.0L I4 16V PDI DOHC Turbo,JTJDARDZ1L5002002,PMS18234,25442
2021,Nissan,Rogue Platinum,Nissan Certified,39985,4.7,95,Dealer,Lupient KIA Nissan,4.9,2750,7911 Lakeland Ave N Minneapolis,MN,55445,Good,4.9,4.8,4.6,4.5,4.9,4.6,All-wheel Drive,25,32,Gasoline,Automatic CVT,2.5L I4 16V GDI DOHC,JN8AT3DD2MW314170,LN22053A,16666
2020,Lincoln,Aviator Reserve AWD,Used,59995,4.0,88,Dealer,White Bear Lincoln,4.6,264,3425 N. Highway 61 White Bear Lake,MN,55110,Great,4.4,4.4,4.1,3.5,4.5,3.5,All-wheel Drive,17,24,Gasoline,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,5LM5J7XC5LGL13058,P30386A,28693
2019,Honda,CR-V EX,Honda Certified,30047,4.8,540,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Great,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H51KL001395,253062A,28550
2021,Genesis,GV80 3.5T,Used,65847,4.8,19,Dealer,Jeff Belzer's Lakeville,4.8,6622,21111 Cedar Ave Lakeville,MN,55044,Great,4.9,4.8,4.8,4.8,4.8,4.6,All-wheel Drive,18,23,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,KMUHCESC0MU066879,12025A,6120
2020,Hyundai,Santa Fe SEL 2.4,Used,31894,4.8,202,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.9,4.8,4.7,4.8,4.9,4.9,All-wheel Drive,21,27,Gasoline,8-Speed Automatic,2.4L I4 16V GDI DOHC,5NMS3CAD0LH143988,405701A,22419
2019,Subaru,Crosstrek 2.0i Limited,Used,31988,4.7,205,Dealer,Barnett Chrysler Jeep Kia,4.0,207,3610 North Highway 61 White Bear Lake,MN,55110,Good,4.7,4.7,4.6,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTANC7K8395444,520839,14503
2020,Kia,Sportage LX,Used,25988,4.8,175,Dealer,Barnett Chrysler Jeep Kia,4.0,207,3610 North Highway 61 White Bear Lake,MN,55110,Good,4.8,4.8,4.7,4.8,4.8,4.9,All-wheel Drive,22,26,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,KNDPMCACXL7670227,520710,43196
2019,INFINITI,QX60 LUXE,Used,37998,4.6,56,Dealer,Walser Polar Mazda,4.8,724,4095 Hwy 61 N White Bear Lake,MN,55110,Good,4.8,4.6,4.5,4.5,4.7,4.6,All-wheel Drive,19,26,Gasoline,Variable,Premium Unleaded V-6 3.5 L/213,5N1DL0MM6KC502871,23AH580L,41920
2021,Chevrolet,Equinox LT,Used,25998,4.8,68,Dealer,Walser Polar Chevrolet,4.7,1071,1801 County Rd F East White Bear Lake,MN,55110,Great,4.8,4.8,4.7,4.7,4.8,4.7,All-wheel Drive,25,30,Gasoline,Automatic,Turbocharged Gas I4 1.5L/92,2GNAXUEV7M6162899,14BX985P,31340
2019,Ford,F-150 XLT,Ford Certified,39995,4.8,425,Dealer,Luther North Country Ford Lincoln,4.8,3980,10401 Woodcrest Dr NW Minneapolis,MN,55433,Good,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,18,23,Gasoline,Automatic,5.0L V8 32V PDI DOHC,1FTFW1E50KFD05646,PB19156,42193
2013,Ford,Escape SEL,Used,14888,4.1,469,Dealer,Bedrock Motors,4.7,104,9901 Central Ave NE Blaine,MN,55434,Good,4.2,4.1,4.1,3.9,4.4,3.9,Front-wheel Drive,23,33,Gasoline,6-Speed Automatic,1.6L I4 16V GDI DOHC Turbo,1FMCU0HX1DUA29410,C1750,60343
2020,Chevrolet,Trax LT,Used,23989,4.5,100,Dealer,Stillwater Motors,4.7,266,5900 Stillwater Blvd N Stillwater,MN,55082,Good,4.5,4.5,4.4,4.4,4.6,4.6,Front-wheel Drive,26,31,Gasoline,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,KL7CJLSBXLB020269,14719P,15592
2018,Chevrolet,Silverado 1500 LT,Used,33995,4.6,349,Dealer,Hudson Ford,4.8,2457,2020 Crest View Dr Hudson,WI,54016,Great,4.7,4.6,4.6,4.5,4.7,4.6,Four-wheel Drive,17,22,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GCVKREC6JZ269270,2T543B,48104
2017,GMC,Sierra 1500 Denali,Used,40998,4.6,188,Dealer,"Matt Saxe Chevrolet Buick, Inc",4.8,83,909 E Enterprise Dr PO BOX 68 Belle Plaine,MN,56011,Good,4.7,4.7,4.6,4.4,4.8,4.5,Four-wheel Drive,15,21,Gasoline,8-Speed Automatic,6.2L V8 16V GDI OHV,3GTU2PEJ7HG508558,41752A,81771
2022,Kia,Telluride SX,Used,62999,4.5,9,Dealer,"Matt Saxe Chevrolet Buick, Inc",4.8,83,909 E Enterprise Dr PO BOX 68 Belle Plaine,MN,56011,Good,4.9,4.8,4.3,4.6,4.7,4.0,All-wheel Drive,19,24,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC0NG280767,P3340,284
2019,BMW,X3 xDrive30i,Used,32990,4.7,100,Dealer,Morrie's Forest Lake Chrysler Dodge Jeep RAM,5.0,1,321 19th Street Southwest Forest Lake,MN,55025,Good,4.7,4.7,4.8,4.3,4.8,4.6,All-wheel Drive,22,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTR9C56KLD90832,R22277A,75298
2018,Nissan,Titan PRO-4X,Used,36990,4.7,102,Dealer,Morrie's Forest Lake Chrysler Dodge Jeep RAM,5.0,1,321 19th Street Southwest Forest Lake,MN,55025,Good,4.8,4.6,4.7,4.7,4.7,4.8,Four-wheel Drive,15,20,Gasoline,7-Speed Automatic,5.6L V8 32V GDI DOHC,1N6AA1E54JN516553,CP17518,45602
2019,Lincoln,Nautilus Reserve,Used,42755,4.7,100,Dealer,Morrie's Buffalo Ford,4.6,467,702 East Hwy 55 Buffalo,MN,55313,Great,4.9,4.6,4.6,4.4,4.9,4.7,All-wheel Drive,20,25,Gasoline,8-Speed Automatic,2.7L V6 24V GDI DOHC Twin Turbo,2LMPJ8LP0KBL34923,9P31482,32691
2019,Chevrolet,Equinox 1LT,Chevrolet Certified,24700,4.5,415,Dealer,North Branch Chevrolet,4.9,507,38420 Tanger Dr North Branch,MN,55056,Good,4.6,4.6,4.5,4.4,4.6,4.5,All-wheel Drive,25,30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,2GNAXUEV0K6159162,BN79209,49143
2020,GMC,Sierra 1500 Denali,Used,59995,4.8,66,Dealer,Midstate Sales and Service,3.8,6,6001 MN-25 Foley,MN,56329,Good,4.9,4.8,4.8,4.7,4.9,4.7,Four-wheel Drive,16,22,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GTU9FEL1LZ104767,62488605,38022
2014,Chevrolet,Cruze 1LT,Used,13000,4.3,338,Dealer,Luther St. Cloud Honda,4.8,5030,1500 Hwy 23 West Waite Park,MN,56387,Great,4.3,4.4,4.2,4.3,4.5,4.3,Front-wheel Drive,26,38,Gasoline,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,1G1PC5SBXE7244425,220557AA,49687
2020,Chrysler,Voyager LXI,Used,25995,5.0,2,Dealer,"Kuehn Motor Company, Rochester",4.8,159,5020 Highway 52 North Rochester,MN,55901,Great,5.0,4.5,5.0,5.0,5.0,5.0,Front-wheel Drive,19,28,Gasoline,9-Speed Automatic,3.6L V6 24V MPFI DOHC,2C4RC1DG6LR264409,R1688,59641
2019,Chevrolet,Equinox 1LT,Used,24440,4.5,415,Dealer,Buick GMC of Rochester,4.7,119,4646 Highway 52 North Rochester,MN,55901,Great,4.6,4.6,4.5,4.4,4.6,4.5,All-wheel Drive,25,30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXUEV1KL143371,PB1852,41734
2018,Ford,Escape SE,Ford Certified,21499,4.7,579,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Great,4.8,4.7,4.7,4.6,4.8,4.7,Front-wheel Drive,23,30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,1FMCU0GD0JUB13608,P12209,40813
2019,Ford,Ranger Lariat,Used,40699,4.4,238,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Great,4.5,4.3,4.5,4.1,4.6,4.4,Four-wheel Drive,20,24,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FTER4FH0KLA14028,P12206,16748
2020,Jeep,Grand Cherokee Limited,Used,38000,4.8,150,Dealer,Eide Chrysler Dodge Jeep RAM,4.5,86,715 Northridge Ct NW Pine City,MN,55063,Great,4.9,4.8,4.8,4.7,4.9,4.8,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG7LC363805,103289,23456
2018,Chevrolet,Silverado 1500 LT,Used,32990,4.6,349,Dealer,Granite City Motor Car,4.2,13,8055 Co Rd 75 Saint Cloud,MN,56302,Great,4.7,4.6,4.6,4.5,4.7,4.6,Four-wheel Drive,17,22,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GCVKREC6JZ297764,297764,63274
2020,Ford,Explorer Limited,Used,44900,4.5,248,Dealer,"Chuck Spaeth Ford, Inc.",4.9,210,1224 North Broadway New Ulm,MN,56073,Good,4.7,4.6,4.5,4.3,4.7,4.3,Four-wheel Drive,20,27,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8FH3LGA44726,UT20999,24417
2017,Toyota,Tacoma SR5,Toyota Certified,34799,4.6,389,Dealer,Rochester Toyota,4.8,452,4365 Canal Pl SE Rochester,MN,55904,Good,4.5,4.6,4.4,4.4,4.8,4.8,Four-wheel Drive,18,23,Gasoline,6-Speed Automatic,3.5L V6 24V PDI DOHC,3TMCZ5AN9HM118213,TA75502,41624
2020,Subaru,Outback Limited,Subaru Certified,33593,4.7,216,Dealer,Chilson Subaru,4.5,44,3443 State Road 93 Eau Claire,WI,54701,Great,4.9,4.7,4.6,4.7,4.8,4.7,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S4BTALC2L3153361,61667A,40439
2020,Subaru,Forester Premium,Subaru Certified,31993,4.8,223,Dealer,Chilson Subaru,4.5,44,3443 State Road 93 Eau Claire,WI,54701,Good,4.9,4.8,4.8,4.8,4.8,4.9,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAJC8LH504594,P8979,47769
2020,Lincoln,Aviator Reserve AWD,Used,69684,4.0,88,Dealer,Link Ford and RV Minong,4.9,96,660 Hokah St Minong,WI,54859,Fair,4.4,4.4,4.1,3.5,4.5,3.5,All-wheel Drive,17,24,Gasoline,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo,5LM5J7XC2LGL06178,ACP22-11,20605
2020,GMC,Sierra 1500 AT4,Used,57871,4.8,66,Dealer,Mills GM,4.8,4,14138 Dellwood Dr N Baxter,MN,56425,Great,4.9,4.8,4.8,4.7,4.9,4.7,Four-wheel Drive,16,21,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GTP9EEL0LZ372426,2A220146,37114
2016,Chevrolet,Suburban LT,Used,32990,4.6,46,Dealer,Marthaler Chevrolet of Glenwood,4.5,74,2200 State Hwy 29 North Glenwood,MN,56334,Good,4.9,4.7,4.5,4.3,4.7,4.4,Four-wheel Drive,15,22,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKHKC7GR309180,220609A,94320
2015,Ford,F-150 Lariat,Used,29990,4.7,357,Dealer,Marthaler Chevrolet of Glenwood,4.5,74,2200 State Hwy 29 North Glenwood,MN,56334,Good,4.8,4.7,4.8,4.5,4.8,4.7,Four-wheel Drive,15,21,E85 Flex Fuel,6-Speed Automatic,5.0L V8 32V MPFI DOHC Flexible Fuel,1FTEW1EF5FKE87023,9947XXA,95972
2019,Ford,F-150 XLT,Used,38950,4.8,425,Dealer,Diamond Buick GMC of Alexandria,4.6,51,5803 State Hwy 29 South Alexandria,MN,56308,Great,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP2KKC93729,C93729P,41821
2019,Ford,Edge SEL,Used,28968,4.7,193,Dealer,Mike Molstead Motors,4.7,335,1501 S Grand Ave Charles City,IA,50616,Great,4.8,4.7,4.7,4.6,4.8,4.7,All-wheel Drive,21,28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK4J93KBB36178,M5562A,60597
2018,Ford,F-150 XLT,Used,36490,4.8,819,Dealer,Valu Ford Chrysler,4.8,196,205 State Highway 9 Morris,MN,56267,Great,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTEW1EG4JFE05809,FE05809,44346
2017,GMC,Acadia Limited Limited,Used,27936,4.7,61,Dealer,Kia Of Duluth,3.7,117,1701 W Michigan St Duluth,MN,55806,Good,4.9,4.8,4.7,4.5,4.8,4.7,All-wheel Drive,15,22,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,1GKKVSKD6HJ291880,HJ291880,77526
2017,GMC,Acadia Limited Limited,Used,27827,4.7,61,Dealer,Kia Of Duluth,3.7,117,1701 W Michigan St Duluth,MN,55806,Good,4.9,4.8,4.7,4.5,4.8,4.7,All-wheel Drive,15,22,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,1GKKVSKD2HJ207117,HJ207117,74479
2016,Toyota,Highlander XLE,Used,27998,4.8,184,Dealer,Richfield Bloomington Honda,4.7,1556,501 W 77th St Minneapolis,MN,55423,Good,4.8,4.7,4.8,4.7,4.8,4.9,All-wheel Drive,18,24,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,5TDJKRFH6GS309267,20579,96572
2019,Honda,CR-V EX-L,Used,31998,4.8,540,Dealer,Richfield Bloomington Honda,4.7,1556,501 W 77th St Minneapolis,MN,55423,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H85KH635247,LR20640,29135
2020,Subaru,Ascent Touring 7-Passenger,Used,40989,4.8,83,Dealer,Luther Bloomington Subaru,4.7,5227,7801 Lyndale Ave S Bloomington,MN,55420,Good,4.8,4.8,4.8,4.7,4.9,4.8,All-wheel Drive,20,26,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMARD5L3431202,61811A,23190
2020,Lincoln,Navigator Reserve,Used,73158,4.7,8,Dealer,Lincoln of Bloomington,4.5,540,1001 Clover Dr S Bloomington,MN,55420,Good,4.9,4.9,4.6,4.4,4.8,4.4,Four-wheel Drive,16,21,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,5LMJJ2LT8LEL07550,STKL07550,42253
2015,Subaru,Forester 2.5i Premium,Used,19988,4.5,252,Dealer,Luther Bloomington Subaru,4.7,5227,7801 Lyndale Ave S Bloomington,MN,55420,Fair,4.5,4.4,4.6,4.6,4.5,4.7,All-wheel Drive,24,32,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,JF2SJADC2FH529848,P63761,88941
2021,Kia,Telluride SX,Kia Certified,59998,4.9,91,Dealer,Luther Kia of Bloomington,4.8,1623,1701 American Blvd W Minneapolis,MN,55431,Fair,5.0,4.9,4.9,4.8,5.0,4.9,All-wheel Drive,19,24,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC9MG153580,23282A,19102
2019,Kia,Sorento LX V6,Used,24998,4.7,256,Dealer,Luther Kia of Bloomington,4.8,1623,1701 American Blvd W Minneapolis,MN,55431,Great,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,19,24,Gasoline,8-Speed Automatic,3.3L V6 24V GDI DOHC,5XYPGDA5XKG561489,23327A,63882
2021,Dodge,Challenger GT,Used,40991,4.9,24,Dealer,Bloomington Chrysler Jeep Dodge RAM,4.7,448,8000 Penn Ave South Bloomington,MN,55431,Great,4.9,4.8,4.9,4.8,5.0,4.8,All-wheel Drive,18,27,Gasoline,Automatic,Regular Unleaded V-6 3.6 L/220,2C3CDZKG4MH600364,14BY657P,14524
2021,GMC,Yukon Denali,Used,84998,4.0,24,Dealer,Walser Buick GMC Bloomington,4.6,403,4601 American Blvd West Bloomington,MN,55437,Fair,4.3,4.5,4.2,3.4,4.7,3.5,Four-wheel Drive,14,19,Gasoline,Automatic,Gas V8 6.2L/,1GKS2DKL2MR135682,14BW111P,14702
2021,Toyota,Tacoma Base,Used,44998,4.8,85,Dealer,Walser Toyota,4.6,1180,4401 American Blvd W Minneapolis,MN,55437,Good,4.8,4.8,4.6,4.7,4.9,4.9,Four-wheel Drive,0,0,Gasoline,6 Speed,Regular Unleaded V-6 3.5 L/211,3TMCZ5AN4MM434709,3BK839L,14432
2018,Subaru,Crosstrek 2.0i Premium,Used,24997,4.8,344,Dealer,Luther Bloomington Hyundai,4.7,5618,4801 American Blvd W Bloomington,MN,55437,Good,4.8,4.8,4.6,4.8,4.9,4.9,All-wheel Drive,27,33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTADC9J8332605,77156A,39126
2019,Hyundai,Tucson SE,Used,25000,4.7,212,Dealer,Luther Bloomington Hyundai,4.7,5618,4801 American Blvd W Bloomington,MN,55437,Good,4.8,4.7,4.6,4.7,4.8,4.7,All-wheel Drive,22,25,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC,KM8J2CA41KU033968,77116A,24989
2020,Ford,F-150 LARIAT,Used,51998,4.8,219,Dealer,Walser Buick GMC Bloomington,4.6,403,4601 American Blvd West Bloomington,MN,55437,Good,4.9,4.8,4.8,4.7,4.8,4.8,Four-wheel Drive,16,22,Gasoline,Automatic,Regular Unleaded 3.5 L EcoBoost,1FTEW1E42LKE38954,4AK804T,20332
2020,Chevrolet,Silverado 1500 LT,Used,43998,4.6,137,Dealer,Walser Buick GMC Bloomington,4.6,403,4601 American Blvd West Bloomington,MN,55437,Good,4.7,4.6,4.6,4.5,4.8,4.5,Four-wheel Drive,16,22,Gasoline,Automatic,Gas V8 5.3L/325,3GCUYDED6LG363576,4AK841T,10863
2019,Honda,CR-V EX,Used,29875,4.8,540,Dealer,Luther Westside VW,4.7,5198,2370 Highway 100 S Minneapolis,MN,55416,Great,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,JHLRW2H59KX016342,27353A,29825
2015,Toyota,Prius Two,Used,17997,4.5,96,Dealer,North Imports,4.5,15,1705 Highway 13 East Burnsville,MN,55337,Good,4.5,4.4,4.4,4.7,4.3,4.9,Front-wheel Drive,51,48,Hybrid,CVT,4 Cylinder Engine,JTDKN3DU6F1878544,8544,69479
2019,Lexus,RX 350 RX 350,Used,44995,4.8,102,Dealer,Luther Hopkins Honda ,4.8,2146,250 5th Ave S Hopkins,MN,55343,Great,4.8,4.8,4.8,4.6,4.9,4.8,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2BZMCA2KC196313,221461A,26385
2019,Honda,CR-V EX-L,Honda Certified,32495,4.8,540,Dealer,Luther Hopkins Honda ,4.8,2146,250 5th Ave S Hopkins,MN,55343,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H82KL019589,221425A,29582
2015,Toyota,Prius Two,Used,17774,4.5,96,Dealer,North Imports,4.5,15,1705 Highway 13 East Burnsville,MN,55337,Great,4.5,4.4,4.4,4.7,4.3,4.9,Front-wheel Drive,51,48,Hybrid,CVT,4 Cylinder Engine,JTDKN3DU9F1893989,3989,40911
2020,Toyota,Camry SE,Used,29000,4.8,143,Dealer,Morrie's 394 Hyundai,4.7,4332,6661 Wayzata Blvd St Louis Park,MN,55426,Good,4.7,4.7,4.7,4.7,4.8,4.8,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1M11AK1LU924900,HB19106,30179
2021,Chevrolet,Tahoe Z71,Used,73998,4.5,37,Dealer,Suburban Chevrolet,4.6,2936,12475 Plaza Dr Eden Prairie,MN,55344,Good,4.6,4.7,4.4,4.3,4.7,4.3,Four-wheel Drive,16,20,Gasoline,10-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKPKDXMR257994,10073,18949
2020,Nissan,Rogue SV,Used,22129,4.8,134,Dealer,Hertz Car Sales Minneapolis,5.0,3,12750 W. Frontage Rd. Burnsville,MN,55337,Great,4.9,4.7,4.7,4.6,4.8,4.8,Front-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L I4 16V MPFI DOHC,KNMAT2MT7LP533907,42496,56532
2017,Kia,Sorento LX,Used,17850,4.8,489,Dealer,Mainstreet Motor Company,4.9,29,2021 Mainstreet Hopkins,MN,55343,Great,4.8,4.8,4.7,4.8,4.8,4.8,Front-wheel Drive,18,25,Gasoline,6-Speed Automatic,3.3L V6 24V GDI DOHC,5XYPG4A57HG201329,62541217,89589
2019,Toyota,RAV4 LE,Used,31400,4.6,445,Dealer,Morrie's 394 Hyundai,4.7,4332,6661 Wayzata Blvd St Louis Park,MN,55426,Great,4.6,4.6,4.4,4.4,4.7,4.6,All-wheel Drive,25,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,JTMF1RFV8KD011757,HB19100,27506
2020,Toyota,Camry SE,Toyota Certified,30485,4.8,143,Dealer,Rudy Luther Toyota,4.8,3476,8805 Wayzata Blvd Minneapolis,MN,55426,Good,4.7,4.7,4.7,4.7,4.8,4.8,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1G11AKXLU965717,P32515,22338
2019,Toyota,Camry SE,Toyota Certified,29785,4.8,310,Dealer,Rudy Luther Toyota,4.8,3476,8805 Wayzata Blvd Minneapolis,MN,55426,Great,4.8,4.7,4.7,4.6,4.9,4.8,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1B11HK3KU839293,P32525,20351
2021,Toyota,RAV4 XLE,Toyota Certified,36485,4.8,103,Dealer,Rudy Luther Toyota,4.8,3476,8805 Wayzata Blvd Minneapolis,MN,55426,Good,4.8,4.8,4.8,4.7,4.9,4.9,All-wheel Drive,27,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3P1RFV9MW173598,W32613,22460
2019,Ford,Edge ST,Used,36957,4.7,193,Dealer,Audi Minneapolis,4.8,1103,9393 Wayzata Blvd Minneapolis,MN,55426,Good,4.8,4.7,4.7,4.6,4.8,4.7,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,2.7L V6 24V GDI DOHC Twin Turbo,2FMPK4AP9KBB44560,AM2505,26658
2019,Toyota,Camry SE,Toyota Certified,29795,4.8,310,Dealer,Rudy Luther Toyota,4.8,3476,8805 Wayzata Blvd Minneapolis,MN,55426,Good,4.8,4.7,4.7,4.6,4.9,4.8,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1B11HK2KU222483,P32603,26797
2021,Audi,A4 40 Premium,Used,37950,5.0,4,Dealer,Audi Minneapolis,4.8,1103,9393 Wayzata Blvd Minneapolis,MN,55426,Great,5.0,5.0,5.0,5.0,4.8,5.0,All-wheel Drive,24,31,Gasoline,7-Speed Automatic,2.0L,WAUABAF40MA029476,SM1641,12479
2021,Jeep,Grand Cherokee Limited,Used,38699,4.7,59,Dealer,Walser Honda,4.7,588,14800 Buck Hill Rd Burnsville,MN,55306,Great,4.7,4.7,4.7,4.5,4.7,4.7,Four-wheel Drive,18,25,Gasoline,Automatic,Regular Unleaded V-6 3.6 L/220,1C4RJFBG8MC509551,8BF731L,41144
2018,Honda,Accord EX-L,Used,27490,4.8,652,Dealer,Inver Grove Honda,4.9,2344,4625 S Robert Trail Inver Grove Heights,MN,55077,Fair,4.8,4.8,4.7,4.7,4.8,4.8,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F54JA064756,P12775,71812
2017,Toyota,Corolla LE,Toyota Certified,21821,4.7,382,Dealer,Burnsville Toyota,4.8,950,14730 Buck Hill Rd Burnsville,MN,55306,Good,4.7,4.7,4.6,4.7,4.7,4.8,Front-wheel Drive,28,36,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,5YFBURHE6HP569261,1029769,63220
2019,Honda,Pilot EX-L,Used,35998,4.8,223,Dealer,Walser Honda,4.7,588,14800 Buck Hill Rd Burnsville,MN,55306,Good,4.9,4.8,4.7,4.7,4.7,4.8,All-wheel Drive,18,26,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNYF6H54KB101468,8BF823L,34707
2019,Toyota,Highlander XLE,Toyota Certified,40960,4.6,363,Dealer,Burnsville Toyota,4.8,950,14730 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.7,4.6,4.5,4.7,4.6,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDJZRFH0KS928645,1029718,32939
2017,Honda,Pilot EX-L,Used,34490,4.7,285,Dealer,Inver Grove Honda,4.9,2344,4625 S Robert Trail Inver Grove Heights,MN,55077,Good,4.8,4.7,4.7,4.6,4.7,4.7,All-wheel Drive,18,26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H58HB024788,P12813,21783
